Картриджи для принтеров,Cовместимый,Cовместимый 10 шт.,Ориг.,Цвет
"<div class=""title""><a href=""707-m/""><b>Canon Cartridge 707 M</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/phaser-6121mfp-s/"">Phaser 6121MFP/S</a></div>",3500          ,3400          ,,"<span class=""rini_color-square-magenta""></span>"
"<div class=""title""><a href=""707-y/""><b>Canon Cartridge 707 Y</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/phaser-6121mfp-s/"">Phaser 6121MFP/S</a></div>",3500          ,3400          ,,"<span class=""rini_color-square-yellow""></span>"
"<div class=""title""><a href=""cartridge-708/""><b>Canon Cartridge 708</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",1200          ,1090          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-708h/""><b>Canon Cartridge 708H</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/wc5024d/"">WorkCentre 5024D</a></div>",1780          ,1690          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-710/""><b>Canon Cartridge 710</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",2500          ,2200          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-710h/""><b>Canon Cartridge 710H</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/wc5024d/"">WorkCentre 5024D</a></div>",2700          ,2400          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-711/""><b>Canon Cartridge 711 Black</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",3400          ,3200          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-711c/""><b>Canon Cartridge 711 Cyan</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",3200          ,3100          ,,"<span class=""rini_color-square-cyan""></span>"
"<div class=""title""><a href=""cartridge-711m/""><b>Canon Cartridge 711 Magenta</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",3200          ,3100          ,,"<span class=""rini_color-square-magenta""></span>"
"<div class=""title""><a href=""cartridge-711y/""><b>Canon Cartridge 711 Yellow</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",3200          ,3100          ,,"<span class=""rini_color-square-yellow""></span>"
"<div class=""title""><a href=""cartridge-712/""><b>Canon Cartridge 712</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/np6612/"">NP6612</a></div>",1290          ,1190          ,5400,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-713/""><b>Canon Cartridge 713</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/ricoh/""><b>Ricoh</b></a>:
                  <a href=""/printer/ricoh/ft-2012/"">FT 2012</a></div>",1290          ,1190          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-715/""><b>Canon Cartridge 715</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/wc5024d/"">WorkCentre 5024D</a></div>",1290          ,1190          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-715h/""><b>Canon Cartridge 715H</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/wc5024d/"">WorkCentre 5024D</a></div>",1500          ,1400          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-716/""><b>Canon Cartridge 716 Black</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",2400          ,2300          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-716c/""><b>Canon Cartridge 716 Cyan</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",2300          ,2200          ,,"<span class=""rini_color-square-cyan""></span>"
"<div class=""title""><a href=""cartridge-716m/""><b>Canon Cartridge 716 Magenta</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",2300          ,2200          ,,"<span class=""rini_color-square-magenta""></span>"
"<div class=""title""><a href=""cartridge-716y/""><b>Canon Cartridge 716 Yellow</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",2300          ,2200          ,,"<span class=""rini_color-square-yellow""></span>"
"<div class=""title""><a href=""cartridge-718/""><b>Canon Cartridge 718 Black</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",1850          ,1750          ,9490,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-718c/""><b>Canon Cartridge 718 Cyan</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",1800          ,1700          ,9320,"<span class=""rini_color-square-cyan""></span>"
"<div class=""title""><a href=""cartridge-718m/""><b>Canon Cartridge 718 Magenta</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",1800          ,1700          ,9320,"<span class=""rini_color-square-magenta""></span>"
"<div class=""title""><a href=""cartridge-718y/""><b>Canon Cartridge 718 Yellow</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",1800          ,1700          ,9320,"<span class=""rini_color-square-yellow""></span>"
"<div class=""title""><a href=""cartridge-719/""><b>Canon Cartridge 719</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",1500          ,1400          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-719h/""><b>Canon Cartridge 719H</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/c2380i/"">C2380I</a></div>",1900          ,1800          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-724/""><b>Canon Cartridge 724</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/wc5024d/"">WorkCentre 5024D</a></div>",3200          ,3100          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-724h/""><b>Canon Cartridge 724H</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/xerox/""><b>Xerox</b></a>:
                  <a href=""/printer/xerox/wc5024d/"">WorkCentre 5024D</a></div>",3400          ,3300          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-725/""><b>Canon Cartridge 725</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/samsung/""><b>Samsung</b></a>:
                  <a href=""/printer/samsung/scx-3207/"">SCX 3207</a>, <a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/i-sensys-mf3010/"">i-SENSYS MF3010</a>, <a href=""/printer/canon/i-sensys-lbp6000/"">i-SENSYS LBP6000</a>, <a href=""/printer/canon/i-sensys-lbp6000b/"">i-SENSYS LBP6000B</a>, <a href=""/printer/canon/lbp6020/"">LBP6020</a></div>",1290          ,1190          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-728/""><b>Canon Cartridge 728</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/kyocera/""><b>Kyocera</b></a>:
                  <a href=""/printer/kyocera/km-2050/"">KM-2050</a>, <a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/mf4430/"">i-Sensys MF4430</a>, <a href=""/printer/canon/mf4450/"">i-Sensys MF4450</a>, <a href=""/printer/canon/mf4550dn/"">i-Sensys MF4550dn</a>, <a href=""/printer/canon/mf4570/"">i-Sensys MF4570</a></div>",1290          ,1190          ,6310,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartridge-m/""><b>Canon Cartridge M</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/sb-pc-1210d/"">SmartBase PC 1210D</a>, <a href=""/printer/canon/sb-pc-1230d/"">SmartBase PC 1230D</a>, <a href=""/printer/canon/sb-pc-1270d/"">SmartBase PC 1270D (МФУ)</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cartrige-t/""><b>Canon Cartridge T</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/fax-l380/"">Fax-L380</a>, <a href=""/printer/canon/fax-l390/"">Fax-L390</a>, <a href=""/printer/canon/fax-l400/"">Fax-L400</a>, <a href=""/printer/canon/pc-d320/"">PC D320</a>, <a href=""/printer/canon/pc-d340/"">PC D340</a></div>",1900          ,1700          ,7320,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""drum-029/""><b>Canon Drum Cartridge 029</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/hp/""><b>HP</b></a>:
                  <a href=""/printer/hp/clj-pro-m477nw/"">Color LaserJet Pro M477fnw</a></div>",3000          ,2900          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""ep-22/""><b>Canon EP-22</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/lbp-800/"">LBP 800</a>, <a href=""/printer/canon/lbp-810/"">LBP 810</a>, <a href=""/printer/canon/lbp-1120/"">LBP 1120</a></div>",1950          ,1700          ,3120,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""ep-25/""><b>Canon EP-25</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/lbp-1120/"">LBP 1120</a></div>",1550          ,1400          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""ep-27/""><b>Canon EP-27</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/ls-lbp3200/"">Laser Shot LBP3200</a>, <a href=""/printer/canon/lb-mf5730/"">LaserBase MF5730</a>, <a href=""/printer/canon/lb-mf5750/"">LaserBase MF5750</a>, <a href=""/printer/canon/lb-mf5770/"">LaserBase MF5770</a>, <a href=""/printer/canon/lb-mf3110/"">LaserBase MF3110</a>, <a href=""/printer/canon/i-sensys-mf3228/"">i-SENSYS MF3228</a>, <a href=""/printer/canon/lb-mf3240/"">LaserBase MF3240</a>, <a href=""/printer/canon/lb-mf5630/"">LaserBase MF5630</a>, <a href=""/printer/canon/lb-mf5650/"">LaserBase MF5650</a></div>",1600          ,1500          ,5050,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""ep-27x/""><b>Canon EP-27X</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/samsung/""><b>Samsung</b></a>:
                  <a href=""/printer/samsung/scx-4623fn/"">SCX-4623FN</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""ep-a/""><b>Canon EP-A</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/lbp-440/"">LBP 440</a>, <a href=""/printer/canon/lbp-460/"">LBP 460</a>, <a href=""/printer/canon/lbp-465/"">LBP 465</a>, <a href=""/printer/canon/lbp-660/"">LBP 660</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""fx-3/""><b>Canon FX-3</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/fax-l220/"">Fax-L220</a>, <a href=""/printer/canon/fax-l280/"">Fax-L280</a>, <a href=""/printer/canon/fax-l290/"">Fax-L290</a>, <a href=""/printer/canon/fax-l295/"">Fax-L295</a>, <a href=""/printer/canon/fax-l300/"">Fax-L300</a>, <a href=""/printer/canon/fax-l350/"">Fax-L350</a>, <a href=""/printer/canon/fax-l360/"">Fax-L360</a>, <a href=""/printer/canon/fax-l500/"">Fax-L500</a>, <a href=""/printer/canon/fax-l600/"">Fax-L600</a>, <a href=""/printer/canon/fax-l700/"">Fax-L700</a>, <a href=""/printer/canon/mp-l90/"">MultiPass L90</a></div>",1700          ,1250          ,2300,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""fx10/""><b>Canon FX10</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/fax-l100/"">Fax-L100</a>, <a href=""/printer/canon/fax-l120/"">Fax-L120</a>, <a href=""/printer/canon/fax-l140/"">Fax-L140</a>, <a href=""/printer/canon/fax-l160/"">Fax-L160</a>, <a href=""/printer/canon/i-sensys-mf4010/"">i-SENSYS MF4010</a>, <a href=""/printer/canon/i-sensys-mf4018/"">i-SENSYS MF4018</a>, <a href=""/printer/canon/i-sensys-mf4120/"">i-SENSYS MF4120</a>, <a href=""/printer/canon/i-sensys-mf4140/"">i-SENSYS MF4140</a>, <a href=""/printer/canon/i-sensys-mf4150/"">i-SENSYS MF4150</a>, <a href=""/printer/canon/i-sensys-mf4270/"">i-SENSYS MF4270</a>, <a href=""/printer/canon/i-sensys-mf4660/"">i-SENSYS MF4660</a>, <a href=""/printer/canon/i-sensys-mf4660pl/"">i-SENSYS MF4660PL</a>, <a href=""/printer/canon/i-sensys-mf4690/"">i-SENSYS MF4690</a>, <a href=""/printer/canon/i-sensys-mf4690pl/"">i-SENSYS MF4690PL</a>, <a href=""/printer/canon/i-sensys-mf4320/"">i-SENSYS MF4320</a>, <a href=""/printer/canon/i-sensys-mf4330d/"">i-SENSYS MF4330d</a></div>",1290          ,1190          ,4810,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""npg-1/""><b>Canon NPG-1</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/np1015/"">NP1015</a></div>",850          ,810          ,1620,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""npg-11/""><b>Canon NPG-11</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/np6012/"">NP6012</a>, <a href=""/printer/canon/np6112/"">NP6112</a>, <a href=""/printer/canon/np6512/"">NP6512</a>, <a href=""/printer/canon/np6612/"">NP6612</a></div>",-          ,-          ,3450,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""npg-11-drum/""><b>Canon NPG-11 DRUM</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/ir-1133if/"">iR-1133IF</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""npg-3/""><b>Canon NPG-3</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/np6060/"">NP6060</a>, <a href=""/printer/canon/np6062/"">NP6062</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""npg-7/""><b>Canon NPG-7</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/np6025/"">NP6025</a>, <a href=""/printer/canon/np6030/"">NP6030</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""8283b004/""><b>Canon 8283B004 (PG-445+CL-446)</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/epson/""><b>Epson</b></a>:
                  <a href=""/printer/epson/eh-xp-406/"">Expression Home XP-406</a></div>",-          ,-          ,3030,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""bci-11/""><b>Canon BCI-11</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/bjc-50/"">BJC-50</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""bci-15/""><b>Canon BCI-15 (twin pack)</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/ip90/"">IP90</a></div>",-          ,-          ,2990,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""bci-15blk/""><b>Canon BCI-15 Black (twin pack)</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/ip90/"">IP90</a></div>",-          ,-          ,2100,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""bci-21/""><b>Canon BCI-21</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/bjc-4000/"">BJC-4000</a>, <a href=""/printer/canon/bjc-4100/"">BJC-4100</a></div>",-          ,-          ,1060,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""bci-3ebk/""><b>Canon BCI-3eBk</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/bjc-6000/"">BJC-6000</a>, <a href=""/printer/canon/bjc-3000/"">BJC-3000</a></div>",-          ,-          ,,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""bci-3ecmy/""><b>Canon BCI-3eC/M/Y (Multipack)</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/bjc-3000/"">BJC-3000</a></div>",-          ,-          ,1380,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""bci-6bk/""><b>Canon BCI-6BK</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/mp750/"">PIXMA MP750</a>, <a href=""/printer/canon/s830d/"">S830D</a></div>",-          ,-          ,1110,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""bci-6c/""><b>Canon BCI-6C</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/s830d/"">S830D</a></div>",-          ,-          ,1110,"<span class=""rini_color-square-cyan""></span>"
"<div class=""title""><a href=""bci-6m/""><b>Canon BCI-6M</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/s820/"">S820</a></div>",-          ,-          ,1110,"<span class=""rini_color-square-magenta""></span>"
"<div class=""title""><a href=""bci-6y/""><b>Canon BCI-6Y</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/s830d/"">S830D</a></div>",-          ,-          ,1110,"<span class=""rini_color-square-yellow""></span>"
"<div class=""title""><a href=""bx-20/""><b>Canon BX-20/BC 20 MultiPass</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/fax-b160/"">FAX-B160</a></div>",-          ,-          ,2880,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""bx-3/""><b>Canon BX-3</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/fax-b120/"">Fax-B120</a>, <a href=""/printer/canon/fax-b140/"">Fax-B140</a></div>",-          ,-          ,2380,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cl-38/""><b>Canon CL-38</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-ip1800/"">Pixma iP1800</a>, <a href=""/printer/canon/pixma-ip2500/"">Pixma iP2500</a>, <a href=""/printer/canon/pixma-ip2600/"">Pixma iP2600</a></div>",-          ,-          ,2020,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-41/""><b>Canon CL-41</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-ip2600/"">Pixma iP2600</a></div>",-          ,-          ,2420,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-441xl/""><b>Canon CL-441XL</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-mg3140/"">Pixma MG3140</a></div>",-          ,-          ,2520,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-446xl/""><b>Canon CL-446XL</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-mg2540/"">PIXMA MG2540</a></div>",2200          ,-          ,2520,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-51/""><b>Canon CL-51</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-mp460/"">Pixma MP460</a>, <a href=""/printer/canon/pixma-ip6220d/"">Pixma iP6220D</a></div>",-          ,-          ,2780,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-511-1/""><b>Canon CL-511</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/brother/""><b>Brother</b></a>:
                  <a href=""/printer/brother/dcp-110/"">DCP-110</a></div>",-          ,-          ,5420,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-511/""><b>Canon CL-511+фотобумага</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-mp240/"">Pixma MP240</a>, <a href=""/printer/canon/pixma-mx320/"">Pixma MX320</a>, <a href=""/printer/canon/pixma-mx330/"">Pixma MX330</a>, <a href=""/printer/canon/pixma-mp250/"">PIXMA MP250</a></div>",-          ,-          ,,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-513/""><b>Canon CL-513</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-ip100/"">Pixma iP100</a></div>",-          ,-          ,6300,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cl-52/""><b>Canon CL-52</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/s830d/"">S830D</a></div>",-          ,-          ,1660,"<span class=""rini_color-square-black""></span>"
"<div class=""title""><a href=""cli-36/""><b>Canon CLI-36</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-mini-260/"">Pixma Mini 260</a></div>",-          ,-          ,1810,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cli-36-p/""><b>Canon CLI-36+фотобумага</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""/cartridge/epson/""><b>Epson</b></a>:
                  <a href=""/printer/epson/stylus-c91/"">Stylus C91</a></div>",-          ,-          ,,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cli-426-c-m-y/""><b>Canon CLI-426 C/M/Y</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-ip4840/"">Pixma iP4840</a></div>",-          ,-          ,,"<span class=""rini_color-square""></span>"
"<div class=""title""><a href=""cli-426bk/""><b>Canon CLI-426Bk</b></a></div><div class=""clear""/><div class=""links""><div class=""c-gray"">Подходит к принтерам:</div><a href=""""><b>Canon</b></a>:
                  <a href=""/printer/canon/pixma-ip4840/"">Pixma iP4840</a></div>",450          ,-          ,,"<span class=""rini_color-square-black""></span>"
